plotid,species,cover
200505,Eurya glaberrima,3
200505,Hydrangea integrifolia,1
200505,Plagiogyria formosana,1
200505,Tsuga chinensis v. formosana,95
200505,Yushania niitakayamensis,95
200505,Ctenitis apiciflora,4
200505,Goodyera velutina,1
200505,Berberis kawakamii,1
200505,Daphne arisanensis,1
200505,Elatostema trilobulatum,20
200505,Pieris taiwanensis,1
200505,Rubus pectinellus,5
200505,Rhododendron rubropilosum,2
200505,Ctenitis transmorrisonensis,1
200505,Dryopteris hypophlebia,1
200505,Tripterospermum lanceolatum,1
200505,Selaginella labordei,1
200505,Smilax vaginata,1
200505,Ainsliaea latifolia s. henryi,5
200505,Crypsinus echinosporus,1
200505,Dryopteris reflexosquamata,1
200505,Ilex bioritsensis,1
200505,Oreomyrrhis involucrata,1
200505,Pimpinella niitakayamensis,1
200505,Oxalis acetocella s. griffinthii v. fo,5
200505,Polystichum stenophyllum,3
200505,Myriactis humilis,1
200505,Viburnum betulifolium,1
200505,Thalictrum urbaini,1
200505,Lycopodium complanatum,1
200505,Trillium tschonoskii,1
200505,Galium gracilens,3
200505,Listera kuanshanensis,1
020467,Tsuga chinensis v. formosana,9
020467,Yushania niitakayamensis,93
020467,Pieris taiwanensis,1
020467,Rhododendron pseudochrysanthum,46
020467,Abies kawakamii,46
020467,Deschampsia flexuosa,1
020467,Festuca ovina,1
020467,Gaultheria itoana,1
020467,Gentiana arisanensis,1
020467,Juniperus formosana,1
020467,Lycopodium obscurum,1
020467,Carex breviculmis,1
020467,Lycopodium clavatum,1
020467,Trisetum spicatum v. formosanum,1
020467,Veratrum formosanum,1
020467,Picris hieracioides s. morrisonensis,1
020467,Solidago virgaurea v. leiocarpa,1
020467,Swertia tozanensis,1
270040,Miscanthus sinensis,1
270040,Berberis kawakamii,1
270040,Rhododendron pseudochrysanthum,1
270040,Asplenium trichomanes,1
270040,Abies kawakamii,6
270040,Festuca ovina,1
270040,Gaultheria itoana,1
270040,Juniperus formosana,1
270040,Juniperus squamata,3
270040,Rubus rolfei,1
270040,Sedum morrisonense,1
270040,Cirsium kawakamii,1
270040,Pimpinella niitakayamensis,1
270040,Spiraea morrisonicola,1
270040,Dianthus pygmaeus,1
270040,Origanum vulgare,1
270040,Carex chrysolepis,1
270040,Artemisia kawakamii,1
270040,Hieracium morii,1
270040,Aster morrisonensis,1
270040,Salix taiwanalpina v. morrisonicola,1
110506,Eurya glaberrima,11
110506,Tsuga chinensis v. formosana,62
110506,Yushania niitakayamensis,90
110506,Lepisorus monilisorus,1
110506,Pinus taiwanensis,2
110506,Pieris taiwanensis,8
110506,Rhododendron pseudochrysanthum,10
110506,Rhododendron rubropilosum,3
110506,Chimaphila japonica,1
110506,Abies kawakamii,30
110506,Juniperus formosana,3
270035,Yushania niitakayamensis,66
270035,Rhododendron pseudochrysanthum,1
270035,Festuca ovina,1
270035,Gentiana arisanensis,1
270035,Juniperus squamata,95
270035,Agrostis infirma,26
270035,Carex breviculmis,1
270035,Lycopodium clavatum,1
270035,Lycopodium veitchii,1
270035,Luzula taiwaniana,1
270035,Veronica morrisonicola,1
310314,Yushania niitakayamensis,95
310314,Berberis kawakamii,1
310314,Rubus pectinellus,1
310314,Galium echinocarpum,1
310314,Senecio nemorensis v. dentatus,1
310314,Oxalis acetocella s. griffithii,1
310314,Smilax vaginata,1
310314,Ainsliaea latifolia s. henryi,2
310314,Abies kawakamii,95
310314,Lonicera kawakamii,1
310314,Thalictrum rubescens,1
310314,Sedum morrisonense,1
310314,Arenaria subpilosa,1
310314,Oreomyrrhis involucrata,1
310314,Cirsium kawakamii,1
310314,Platanthera brevicalcarata,1
310314,Athyrium reflexipinnum,1
310314,Viola adenothrix,1
310314,Myriactis humilis,1
310314,Hemiphragma heterophyllum,1
310314,Clematis montana,1
310314,Arenaria takasagomontana,1
310314,Carex fernaldiana,1
310314,Prunella vulgaris s. asiatica v. nanhu,1
300264,Yushania niitakayamensis,40
300264,Miscanthus sinensis,10
300264,Rhododendron pseudochrysanthum,43
300264,Abies kawakamii,1
300264,Gaultheria itoana,20
300264,Juniperus formosana,13
300264,Juniperus squamata,24
300264,Lycopodium obscurum,1
300264,Rubus rolfei,1
300264,Sedum morrisonense,3
300264,Agrostis infirma,5
300264,Swertia macrosperma,1
300264,Berberis morrisonensis,4
300264,Hypericum nagasawai,3
300264,Imperata cylindrica v. major,5
300264,Rosa sericea v. morrisonensis,4
300264,Cotoneaster morrisonensis,3
300264,Lycopodium annotinum,5
300264,Carex chrysolepis,5
300264,Artemisia kawakamii,3
310324,Eurya glaberrima,3
310324,Tsuga chinensis v. formosana,95
310324,Yushania niitakayamensis,95
310324,Pieris taiwanensis,1
310324,Ainsliaea latifolia s. henryi,1
110500,Yushania niitakayamensis,60
110500,Berberis kawakamii,5
110500,Pieris taiwanensis,1
110500,Tripterospermum lanceolatum,1
110500,Asplenium trichomanes,1
110500,Abies kawakamii,2
110500,Festuca ovina,1
110500,Gaultheria itoana,2
110500,Juniperus formosana,10
110500,Juniperus squamata,44
110500,Arabis lyrata s. kamtschatica,1
110500,Cystopteris moupinensis,1
110500,Primula miyabeana,1
110500,Rubus rolfei,1
110500,Oreomyrrhis involucrata,1
110500,Agrostis infirma,1
110500,Lycopodium clavatum,1
110500,Swertia macrosperma,1
110500,Berberis morrisonensis,1
110500,Euphrasia transmorrisonensis,1
110500,Hypericum nagasawai,1
110500,Pimpinella niitakayamensis,2
110500,Potentilla leuconota,1
110500,Solidago virgaurea v. leiocarpa,1
110500,Polystichum morii,1
110500,Luzula taiwaniana,1
110500,Hydrocotyle dichondroides,1
110500,Viola adenothrix,1
110500,Hemiphragma heterophyllum,1
110500,Anaphalis nepalensis,1
110500,Rosa sericea v. morrisonensis,2
110500,Aconitum fukutomei,1
110500,Veronica morrisonicola,1
110500,Gentiana scabrida,1
110500,Cirsium arisanense,1
110500,Ranunculus formosamontanus,1
110500,Potentilla matsumurae v. pilosa,1
110500,Carex nubigena,2
110500,Clinopodium laxiflorum,2
110500,Galium gracilens,1
110500,Epilobium hohuanense,1
110500,Anogramma leptophylla,1
110496,Tsuga chinensis v. formosana,8
110496,Yushania niitakayamensis,60
110496,Berberis kawakamii,5
110496,Pieris taiwanensis,36
110496,Rhododendron pseudochrysanthum,8
110496,Abies kawakamii,54
110496,Gaultheria itoana,1
110496,Juniperus formosana,24
110496,Juniperus squamata,28
110496,Agrostis infirma,1
110496,Potentilla leuconota,1
110496,Viola adenothrix,1
110496,Anaphalis morrisonicola,1
270081,Yushania niitakayamensis,1
270081,Lepisorus monilisorus,1
270081,Miscanthus sinensis,1
270081,Berberis kawakamii,1
270081,Abies kawakamii,30
270081,Festuca ovina,1
270081,Juniperus formosana,11
270081,Rubus rolfei,1
270081,Agrostis infirma,1
270081,Trisetum spicatum v. formosanum,1
270081,Veronica morrisonicola,1
270081,Galium morii,1
250112,Tsuga chinensis v. formosana,72
250112,Yushania niitakayamensis,80
250112,Miscanthus sinensis,15
250112,Pinus taiwanensis,10
250112,Pieris taiwanensis,1
250112,Pinus armandii v. masteriana,15
250112,Juniperus formosana,1
250112,Berberis brevisepala,1
250112,Picea morrisonicola,10
250059,Lepisorus thunbergianus,1
250059,Eurya glaberrima,7
250059,Tsuga chinensis v. formosana,95
250059,Yushania niitakayamensis,80
250059,Berberis kawakamii,1
250059,Elatostema trilobulatum,20
250059,Pieris taiwanensis,2
250059,Rhododendron pseudochrysanthum,10
250059,Rhododendron rubropilosum,5
250059,Crypsinus quasidivaricatus,1
250059,Tripterospermum lanceolatum,1
250059,Smilax vaginata,1
250059,Ainsliaea latifolia s. henryi,15
250059,Rosa transmorrisonensis,1
250059,Ilex bioritsensis,1
250059,Circaea alpina s. imaicola,1
250059,Ctenitis kawakamii,1
250059,Veronica morrisonicola,1
250059,Trillium tschonoskii,1
250059,Rubus pungens v. oldhamii,1
250059,Galium gracilens,5
250059,Theligonum formosanum,1
020454,Yushania niitakayamensis,95
020454,Miscanthus sinensis,2
020454,Abies kawakamii,95
020454,Aletris formosana,1
020454,Deschampsia flexuosa,1
020454,Festuca ovina,1
020454,Gaultheria itoana,1
020454,Gentiana arisanensis,1
020454,Lycopodium obscurum,1
020454,Circaea erubescens,1
020454,Juncus tenuis,1
020454,Viola senzanensis,1
310329,Yushania niitakayamensis,95
310329,Berberis kawakamii,1
310329,Elatostema trilobulatum,2
310329,Rubus pectinellus,1
310329,Galium echinocarpum,1
310329,Senecio nemorensis v. dentatus,1
310329,Tripterospermum lanceolatum,1
310329,Oxalis acetocella s. griffithii,1
310329,Ainsliaea latifolia s. henryi,1
310329,Asplenium trichomanes,1
310329,Abies kawakamii,92
310329,Juniperus squamata,6
310329,Cystopteris moupinensis,1
310329,Lonicera kawakamii,1
310329,Lycopodium clavatum,1
310329,Circaea alpina s. imaicola,1
310329,Sorbus randaiensis,3
310329,Clematis montana,1
110489,Yushania niitakayamensis,40
110489,Pieris taiwanensis,10
110489,Rhododendron pseudochrysanthum,15
110489,Rhododendron rubropilosum,5
110489,Abies kawakamii,70
110489,Deschampsia flexuosa,5
110489,Gaultheria itoana,1
110489,Juniperus formosana,30
110489,Juniperus squamata,1
110489,Lycopodium obscurum,1
110489,Agrostis infirma,2
110489,Gentiana davidii v. formosana,3
110489,Lycopodium clavatum,2
110489,Euphrasia transmorrisonensis,1
110489,Hypericum nagasawai,1
110489,Lycopodium veitchii,1
110489,Picris hieracioides s. morrisonensis,1
110489,Solidago virgaurea v. leiocarpa,1
110489,Luzula taiwaniana,1
110489,Sorbus randaiensis,5
110489,Dianthus pygmaeus,1
110489,Ligularia kojimae,1
110489,Veronica morrisonicola,1
110489,Carex nubigena,5
110489,Deyeuxia brachytricha,1
310318,Euonymus spraguei,1
310318,Tsuga chinensis v. formosana,78
310318,Yushania niitakayamensis,95
310318,Galium echinocarpum,1
310318,Pyrola alboreticulata,1
310318,Tripterospermum lanceolatum,1
310318,Oxalis acetocella s. griffithii,1
310318,Ainsliaea latifolia s. henryi,1
310318,Abies kawakamii,22
310318,Listera nankomontana,1
300005,Yushania niitakayamensis,43
300005,Miscanthus sinensis,1
300005,Pinus taiwanensis,1
300005,Rhododendron rubropilosum,20
300005,Ainsliaea latifolia s. henryi,1
300005,Abies kawakamii,95
300005,Gaultheria itoana,13
300005,Juniperus formosana,8
300005,Juniperus squamata,1
300005,Rubus rolfei,1
300005,Ilex bioritsensis,1
300005,Lycopodium clavatum,11
300005,Berberis morrisonensis,1
300005,Hypericum nagasawai,1
300005,Solidago virgaurea v. leiocarpa,1
300005,Erigeron morrisonensis,1
300005,Rosa sericea v. morrisonensis,3
300005,Cirsium arisanense,1
300005,Deyeuxia brachytricha,1
300005,Osmorhiza aristata,1
081020,Yushania niitakayamensis,87
081020,Berberis kawakamii,5
081020,Oxalis acetocella s. griffithii,1
081020,Deschampsia flexuosa,1
081020,Gentiana arisanensis,1
081020,Juniperus squamata,95
081020,Viola senzanensis,1
081020,Rosa taiwanensis,2
081020,Luzula taiwaniana,1
081020,Hemiphragma heterophyllum,1
081020,Anaphalis nepalensis,1
081020,Galium nankotaizanum,1
081020,Polygala japonica,1
081023,Tsuga chinensis v. formosana,89
081023,Goodyera velutina,15
081023,Rubus pectinellus,15
081023,Oxalis acetocella s. griffithii,15
081023,Ainsliaea latifolia s. henryi,15
081023,Abies kawakamii,12
081023,Galium nankotaizanum,15
081023,Oxalis acetocella s. taemoni,15
110498,Yushania niitakayamensis,40
110498,Rhododendron pseudochrysanthum,30
110498,Deschampsia flexuosa,1
110498,Gaultheria itoana,1
110498,Juniperus formosana,5
110498,Juniperus squamata,20
110498,Rubus rolfei,1
110498,Agrostis infirma,1
110498,Berberis morrisonensis,1
110498,Euphrasia transmorrisonensis,1
110498,Hypericum nagasawai,1
110498,Pimpinella niitakayamensis,1
110498,Solidago virgaurea v. leiocarpa,1
110498,Luzula taiwaniana,1
110498,Viola adenothrix,1
110498,Anaphalis nepalensis,1
110498,Geranium hayatanum,1
110498,Dianthus pygmaeus,1
110498,Rosa sericea v. morrisonensis,2
110498,Cirsium arisanense,1
110498,Valeriana fauriei,1
110498,Potentilla matsumurae v. pilosa,1
110498,Galium gracilens,1
250032,Eurya glaberrima,2
250032,Tsuga chinensis v. formosana,30
250032,Yushania niitakayamensis,1
250032,Pinus taiwanensis,1
250032,Rhododendron pseudochrysanthum,6
250032,Rhododendron rubropilosum,70
250032,Ctenitis transmorrisonensis,1
250032,Polygonum cuspidatum,1
250032,Peracarpa carnosa,1
250032,Ainsliaea latifolia s. henryi,1
250032,Asplenium trichomanes,1
250032,Abies kawakamii,72
250032,Deschampsia flexuosa,1
250032,Gaultheria itoana,1
250032,Juniperus formosana,1
250032,Juniperus squamata,3
250032,Agrostis clavata,1
250032,Ribes formosanum,1
250032,Rosa transmorrisonensis,1
250032,Rubus rolfei,1
250032,Smilacina japonica,1
250032,Sedum morrisonense,1
250032,Lepisorus morrisonensis,1
250032,Myriactis humilis,1
250032,Artemisia oligocarpa,1
250032,Veronica morrisonicola,1
250032,Cirsium arisanense,1
250032,Cotoneaster morrisonensis,2
250032,Duchesnea indica,1
310320,Lepisorus thunbergianus,1
310320,Araiostegia parvipinnata,1
310320,Plagiogyria formosana,1
310320,Tsuga chinensis v. formosana,95
310320,Yushania niitakayamensis,95
310320,Crypsinus quasidivaricatus,1
310320,Ainsliaea latifolia s. henryi,1
310320,Gaultheria itoana,1
310320,Lepisorus morrisonensis,1
310320,Rubus croceacanthus,1
020472,Tsuga chinensis v. formosana,32
020472,Yushania niitakayamensis,90
020472,Pieris taiwanensis,1
020472,Chimaphila japonica,1
020472,Abies kawakamii,38
020472,Deschampsia flexuosa,1
020472,Festuca ovina,1
020472,Juniperus squamata,3
020472,Rosa transmorrisonensis,1
020472,Lycopodium clavatum,1
020472,Trisetum spicatum v. formosanum,1
270041,Yushania niitakayamensis,55
270041,Rhododendron pseudochrysanthum,10
270041,Ainsliaea latifolia s. henryi,1
270041,Festuca ovina,1
270041,Gaultheria itoana,1
270041,Gentiana arisanensis,1
270041,Juniperus formosana,1
270041,Juniperus squamata,95
270041,Sedum morrisonense,1
270041,Viola senzanensis,1
270041,Agrostis infirma,5
270041,Lycopodium clavatum,1
270041,Berberis morrisonensis,1
270041,Cirsium kawakamii,1
270041,Euphrasia transmorrisonensis,1
270041,Hypericum nagasawai,1
270041,Lycopodium veitchii,1
270041,Pimpinella niitakayamensis,1
270041,Potentilla leuconota,1
270041,Solidago virgaurea v. leiocarpa,1
270041,Boschniakia himalaica,1
270041,Hemiphragma heterophyllum,1
270041,Geranium hayatanum,1
270041,Scabiosa lacerifolia,1
270041,Veronica morrisonicola,1
270041,Gentiana scabrida,1
270041,Carex chrysolepis,1
081021,Yushania niitakayamensis,92
081021,Vaccinium japonicum v. lasiostemon,1
081021,Rhododendron pseudochrysanthum,15
081021,Oxalis acetocella s. griffithii,1
081021,Ainsliaea latifolia s. henryi,6
081021,Abies kawakamii,84
081021,Juniperus squamata,1
081021,Primula miyabeana,1
081021,Ribes formosanum,2
081021,Sedum morrisonense,1
081021,Oreomyrrhis involucrata,1
081021,Berberis morrisonensis,1
081021,Polystichum morii,1
081021,Deschampsia cespitosa v. festucifolia,1
081021,Luzula effusa,1
081021,Moneses uniflora,1
081021,Valeriana flaccidissima,1
300056,Eurya glaberrima,3
300056,Miscanthus sinensis,11
300056,Lonicera acuminata,1
300056,Berberis kawakamii,3
300056,Rhododendron pseudochrysanthum,57
300056,Senecio nemorensis v. dentatus,1
300056,Dryopteris wallichiana,1
300056,Polygonum cuspidatum,2
300056,Asplenium trichomanes,1
300056,Rubia lanceolata,1
300056,Abies kawakamii,2
300056,Festuca ovina,1
300056,Gaultheria itoana,4
300056,Juniperus formosana,16
300056,Juniperus squamata,19
300056,Arabis lyrata s. kamtschatica,1
300056,Ribes formosanum,3
300056,Rubus rolfei,1
300056,Smilacina japonica,1
300056,Sedum morrisonense,2
300056,Berberis morrisonensis,4
300056,Hypericum nagasawai,2
300056,Pimpinella niitakayamensis,1
300056,Lepisorus pseudoussuriensis,1
300056,Oxalis acetocella s. griffinthii v. fo,1
300056,Smilax menispermoidea,1
300056,Viburnum betulifolium,40
300056,Leontopodium microphyllum,1
300056,Agropyron formosanum,1
300056,Rosa sericea v. morrisonensis,10
300056,Veronica morrisonicola,1
300056,Viola arcuata,1
300056,Duchesnea indica,1
300056,Clematis montana,1
300056,Cynoglossum furcatum,1
300056,Stellera formosana,1
300056,Gymnocarpium remotepinnatum,1
200239,Lepisorus thunbergianus,1
200239,Eurya glaberrima,15
200239,Tsuga chinensis v. formosana,36
200239,Yushania niitakayamensis,95
200239,Elatostema trilobulatum,1
200239,Pieris taiwanensis,4
200239,Rhododendron pseudochrysanthum,33
200239,Rhododendron rubropilosum,1
200239,Dryopteris wallichiana,1
200239,Ainsliaea latifolia s. henryi,1
200239,Juniperus squamata,12
200239,Cystopteris moupinensis,1
200293,Eurya glaberrima,3
200293,Hydrangea integrifolia,1
200293,Plagiogyria formosana,1
200293,Tsuga chinensis v. formosana,95
200293,Xiphopteris okuboi,1
200293,Yushania niitakayamensis,95
200293,Ctenitis transmorrisonensis,1
200293,Crypsinus quasidivaricatus,1
200293,Polygonum pilushanense,1
200293,Mecodium wrightii,1
200072,Berberis kawakamii,1
200072,Rhododendron pseudochrysanthum,26
200072,Galium echinocarpum,1
200072,Ainsliaea latifolia s. henryi,4
200072,Abies kawakamii,86
200072,Deschampsia flexuosa,1
200072,Gaultheria itoana,4
200072,Gentiana arisanensis,1
200072,Juniperus squamata,56
200072,Cystopteris moupinensis,1
200072,Daphne morrisonesis,1
200072,Lonicera kawakamii,2
200072,Rosa transmorrisonensis,1
200072,Smilacina japonica,1
200072,Berberis morrisonensis,1
200072,Hypericum nagasawai,1
200072,Athyrium reflexipinnum,1
200072,Trichophorum subcapitatum,1
200072,Festuca rubra,6
200072,Agropyron formosanum,1
200072,Cirsium arisanense,1
200072,Clematis montana,1
200072,Carex satzumensis,1
200072,Geranium wilfordii,1
200072,Hypericum monogynum,1
